0.078539816,0.0,0.0
-0.021991149,0.0,0.0
-0.295309709,1.570796327,7.853981634
-0.012566371,0.0,0.0
-0.021991149,0.0,0.0
-0.995884871,-2.670353756,149.225651
0.779114978,2.042035225,-102.1017612
-0.021991149,0.0,0.0
0.078539816,0.0,0.0
0.078539816,0.0,0.0
-0.587477826,13.19468915,7.853981634
0.003141593,0.0,0.0
0.078539816,0.0,0.0
-0.867079572,7.225663103,47.1238898
-0.012566371,0.0,0.0
-0.021991149,0.0,0.0
0.122522113,0.0,0.0
-0.021991149,0.0,0.0
0.078539816,0.0,0.0
0.084823002,5.811946409,-39.26990817
0.003141593,0.0,0.0
-0.684867198,5.654866776,23.5619449
0.797964534,0.0,-86.39379797
0.078539816,0.0,0.0
0.003141593,0.0,0.0
-0.009424778,0.0,0.0
-0.021991149,0.0,0.0
0.078539816,0.0,0.0
0.078539816,0.0,0.0
0.003141593,0.0,0.0
-0.087964594,0.0,0.0
-0.009424778,0.0,0.0
-0.012566371,0.0,0.0
-0.056548668,0.0,0.0
-0.034557519,0.628318531,-15.70796327
-0.021991149,0.0,0.0
0.003141593,0.0,0.0
0.917345055,2.042035225,-109.9557429
0.078539816,0.0,0.0
0.361283155,-1.570796327,-23.5619449
-0.012566371,0.0,0.0
0.499513232,-15.23672437,-7.853981634
-0.021991149,0.0,0.0
0.003141593,0.0,0.0
-0.012566371,0.0,0.0
-0.009424778,0.0,0.0
-0.021991149,0.0,0.0
-0.009424778,0.0,0.0
-0.216769893,2.35619449,7.853981634
0.078539816,0.0,0.0
0.078539816,0.0,0.0
-0.021991149,0.0,0.0
-0.021991149,0.0,0.0
0.078539816,0.0,0.0
0.078539816,0.0,0.0
0.398982267,-0.942477796,-31.41592654
0.003141593,0.0,0.0
-0.012566371,0.0,0.0
-0.012566371,0.0,0.0
0.003141593,0.0,0.0
-0.254469005,-0.157079633,39.26990817
0.003141593,0.0,0.0
-0.021991149,0.0,0.0
0.078539816,0.0,0.0
-0.021991149,0.0,0.0
-0.021991149,0.0,0.0
-0.021991149,0.0,0.0
-0.012566371,0.0,0.0
0.078539816,0.0,0.0
-0.021991149,0.0,0.0
-0.163362818,0.157079633,7.853981634
-0.012566371,0.0,0.0
-0.012566371,0.0,0.0
-0.471238898,0.785398163,15.70796327
0.36756634,-1.884955592,-7.853981634
0.003141593,0.0,0.0
0.078539816,0.0,0.0
-0.097389372,1.099557429,-7.853981634
0.383274304,3.141592654,-54.97787144
-0.04712389,0.942477796,-7.853981634
0.348716785,-2.042035225,-15.70796327
-0.021991149,0.0,0.0
-0.791681349,7.696902001,39.26990817
-0.125663706,-1.884955592,31.41592654
-0.021991149,0.0,0.0
0.163362818,0.0,0.0
-0.741415866,5.340707511,47.1238898
0.301592895,11.15265392,-86.39379797
0.232477856,-2.513274123,8.9e-14
0.078539816,0.0,0.0
-0.223053078,0.628318531,0.0
0.003141593,0.0,0.0
-0.012566371,0.0,0.0
-0.056548668,0.0,0.0
-0.241902634,-1.099557429,47.1238898
-0.012566371,0.0,0.0
-0.012566371,0.0,0.0
-0.348716785,-4.398229715,62.83185307
0.078539816,0.0,0.0
-0.135088484,0.628318531,3.3e-14
-0.150796447,0.157079633,-7.853981634
-0.009424778,0.0,0.0
1.049291946,-0.942477796,-78.53981634
-0.229336264,1.727875959,0.0
0.078539816,0.0,0.0
0.078539816,0.0,0.0
-0.056548668,0.0,0.0
-0.009424778,0.0,0.0
-0.480663676,0.628318531,31.41592654
0.003141593,0.0,0.0
-0.012566371,0.0,0.0
0.163362818,-2.35619449,-8.9e-14
0.078539816,0.0,0.0
0.323584043,-3.926990817,-15.70796327
-0.424115008,0.628318531,39.26990817
0.163362818,0.0,0.0
-0.087964594,0.0,0.0
-0.012566371,0.0,0.0
0.078539816,0.0,0.0
0.078539816,0.0,0.0
0.945619389,-14.29424657,-47.1238898
-0.021991149,0.0,0.0
-0.021991149,0.0,0.0
-0.056548668,0.0,0.0
2.136283004,-7.068583471,-62.83185307
-0.41469023,0.942477796,15.70796327
0.003141593,0.0,0.0
0.078539816,0.0,0.0
-0.141371669,0.314159265,6.9e-14
-1.812698961,8.011061267,62.83185307
-0.009424778,0.0,0.0
0.163362818,0.0,0.0
-0.012566371,0.0,0.0
0.163362818,0.0,0.0
-0.021991149,0.0,0.0
0.003141593,0.0,0.0
-0.028274334,0.471238898,-15.70796327
-0.012566371,0.0,0.0
-0.003141593,-0.628318531,23.5619449
-0.009424778,0.0,0.0
0.078539816,0.0,0.0
-0.948760981,9.896016859,47.1238898
-0.012566371,0.0,0.0
-0.012566371,0.0,0.0
-0.021991149,0.0,0.0
0.204203522,-0.471238898,7.853981634
0.003141593,0.0,0.0
-0.087964594,0.0,0.0
0.078539816,0.0,0.0
0.5560619,-4.869468613,-39.26990817
