  -1.419764966540613,  -1.260658727692465, -13.222996067122184
  -1.948684809225500,  -1.240279678748117, -26.318954032971455
  -2.472523127859471,  -1.217337252221514, -25.869564536397469
  -2.983467390681399,  -1.175770136589499, -25.375204100101101
  -3.487531291863515,  -1.133791138149367, -24.609220937392461
  -3.967836228177098,  -1.085561385244077, -23.457342349828458
  -4.425824985856654,  -1.014444517086013, -22.569773459623253
  -4.870627166562028,  -0.950472020430850, -21.828203981534486
  -5.298953145118033,  -0.882435895564008, -20.433913719074436
  -5.687983715325005,  -0.808599101083138, -18.559192172513136
  -6.041320832018559,  -0.733632523486680, -16.563420615642197
  -6.350520539950693,  -0.652843562287922, -14.629906687674165
  -6.626517099525525,  -0.566154247462066, -12.682222173966217
  -6.857809426909342,  -0.483915447202884, -10.116450442095992
  -7.031175117209365,  -0.398893184986437,  -7.561015280526262
  -7.160250038130393,  -0.320231458562647,  -5.724504151033383
  -7.260155283250700,  -0.244014482220535,  -3.654691501755902
  -7.306437698200629,  -0.173412182887184,  -1.314125014888479
  -7.312720283846240,  -0.100482100606734,   0.333464104512649
  -7.293099134020123,  -0.037694258665819,   1.671302907271310
  -7.245868167555387,   0.027358879661817,   3.618337226212387
  -7.148365644971627,   0.094495113209200,   5.988920533317477
  -7.006311346222688,   0.159045074909672,   8.113554452249483
  -6.823823466881648,   0.230360052446247,   9.684514297190860
  -6.618930774335054,   0.301111580750732,  11.545799520354617
  -6.361991486067463,   0.373842371940486,  13.867279414254096
  -6.064239597764890,   0.439179973100457,  15.583352640419456
  -5.738657380450685,   0.502155950927084,  16.934857832431071
  -5.386845284467647,   0.567608015728753,  18.430188784591216
  -5.001449829067036,   0.632813603951219,  19.922181341436840
  -4.589958030810173,   0.699011155175582,  21.207926578168902
  -4.153132765940280,   0.763637418801783,  22.172418570098550
  -3.703061288006231,   0.823928836433363,  22.928304708883029
  -3.236000577584959,   0.888099232612769,  24.336474779437033
  -2.729602296828750,   0.952820874882349,  25.823441853177275
